image_name,labels,emotion_name
mark-rothko_no-9,6,excitement
mark-rothko_no-9-1947,0,painting
mark-rothko_no-9-dark-over-light-earth,3,awe
mark-rothko_number-24-untitled-1951,3,awe
mark-rothko_ochre-and-red-on-red,6,excitement
mark-rothko_ochre-and-red-on-red-1,3,awe
mark-rothko_ochre-and-red-on-red-2,1,amusement
mark-rothko_orange-and-yellow(1),0,painting
mark-rothko_orange-over-violet-1968,3,awe
mark-rothko_orange-red-orange-1961,7,fear
mark-rothko_purple-brown,7,fear
mark-rothko_red,1,amusement
mark-rothko_red-and-brown,4,contentment
mark-rothko_red-and-orange,0,painting
mark-rothko_red-on-maroon,6,excitement
mark-rothko_red-white-and-brown,1,amusement
mark-rothko_underground-fantasy,0,painting
mark-rothko_united-blue-yellow-green-on-red-1954,5,disgust
mark-rothko_untitled-14b,0,painting
mark-rothko_untitled-1948-1,3,awe
mark-rothko_untitled-1948-2,3,awe
mark-rothko_untitled-1949-1,0,painting
mark-rothko_untitled-1969-1(1),3,awe
mark-rothko_untitled-6(1),3,awe
mark-rothko_untitled-black-and-gray,0,painting
mark-rothko_untitled-blue-divided-by-blue-1966,3,awe
mark-rothko_untitled-blue-green-and-brown-1952,3,awe
mark-rothko_untitled-brown-and-gray,6,excitement
mark-rothko_untitled-gray-and-mauve-1969,1,amusement
mark-rothko_untitled-green-on-blue-1968,2,anger
mark-rothko_untitled-mural-for-end-wall,3,awe
mark-rothko_untitled-red-and-orange-on-salmon-1969,5,disgust
mark-rothko_untitled-red-blue-orange-1955,4,contentment
mark-rothko_untitled-yellow-red-and-blue-1953,3,awe
mark-rothko_violet-black-orange-yellow-on-white-and-red,5,disgust
mark-rothko_white-center,3,awe
mark-rothko_white-on-red(1),0,painting
mark-rothko_yellow-band,3,awe
mark-rothko_yellow-cherry-orange,3,awe
mark-tobey_advance-of-history-1964,2,anger
mark-tobey_aerial-centers-1967,5,disgust
mark-tobey_after-the-harvest-1970,0,painting
mark-tobey_ancient-empires-1950,2,anger
mark-tobey_animal-sketches-1949,0,painting
mark-tobey_autumn-field-1957,4,contentment
mark-tobey_bahai-scene,0,painting
mark-tobey_between-space-and-time-1965,2,anger
mark-tobey_calligraphic-still-life-no-3-1958,5,disgust
mark-tobey_calligraphy-1959,0,painting
mark-tobey_canticle-1954,4,contentment
mark-tobey_carnival-1954,2,anger
mark-tobey_childs-fantasy,6,excitement
mark-tobey_chinese-grocery-1957,3,awe
mark-tobey_coming-and-going-1970,6,excitement
mark-tobey_crowded-city-1974,0,painting
mark-tobey_crystallizations-1944,7,fear
mark-tobey_edge-of-august,4,contentment
mark-tobey_electric-night-1944,6,excitement
mark-tobey_evocation-1970,2,anger
mark-tobey_fire-dancers-1957,6,excitement
mark-tobey_fish-market-seattle-market-scene-sketch-1943,3,awe
mark-tobey_flame-of-colors-1974,1,amusement
mark-tobey_forest-fire-1956,2,anger
mark-tobey_geography-of-phantasy-1948,4,contentment
mark-tobey_homage-to-the-virgin-1948,0,painting
mark-tobey_illuminated-plane-1958,4,contentment
mark-tobey_image-1970,0,painting
mark-tobey_komposition-blau-1972,3,awe
mark-tobey_komposition-rot-1972,3,awe
mark-tobey_komposition-schwarz-1972,0,painting
mark-tobey_la-resille-1961,4,contentment
mark-tobey_landscape-1968,4,contentment
mark-tobey_longing-for-community,0,painting
mark-tobey_louvre-1961,4,contentment
mark-tobey_lovers-of-light-1960,0,painting
mark-tobey_meditative-series-viii-1954,4,contentment
mark-tobey_message-from-a-desert-star-1972,4,contentment
mark-tobey_mon-1959,0,painting
mark-tobey_morning-grass,4,contentment
mark-tobey_new-crescent-1953,3,awe
mark-tobey_new-world-dimensions-iv,4,contentment
mark-tobey_orange-abstraction,6,excitement
mark-tobey_patterns-of-conflict,2,anger
mark-tobey_pike-street-market-1942,3,awe
mark-tobey_pike-street-market-sketch-1941,7,fear
mark-tobey_reclining-figure-of-a-horse-1964,0,painting
mark-tobey_rhythms,0,painting
mark-tobey_screenshot,0,painting
mark-tobey_self-portrait-1949,7,fear
mark-tobey_self-portrait-1953,2,anger
mark-tobey_sentinels-of-the-field-1958,4,contentment
mark-tobey_sonata-1975,2,anger
mark-tobey_subtile-souvenir,6,excitement
mark-tobey_the-awakening-night-1974,6,excitement
mark-tobey_the-grand-parade-1974,3,awe
mark-tobey_the-imaginary-village-1954,1,amusement
mark-tobey_the-new-day-1945,3,awe
mark-tobey_they-ve-come-back,4,contentment
mark-tobey_to-life-1974,5,disgust
mark-tobey_totem-series-abstraction,4,contentment
mark-tobey_travel-tobey-1959,4,contentment
mark-tobey_two-men-walking-1964,0,painting
mark-tobey_untitled-from-market-series,1,amusement
mark-tobey_untitled-standing-figure-1965,0,painting
mark-tobey_untitled-sumi-1957,6,excitement
mark-tobey_washington,2,anger
mark-tobey_washington-1,2,anger
mark-tobey_winter-leaves-1974,2,anger
mark-tobey_world-eggsharpen,3,awe
mark-tobey_zoo-sketch,6,excitement
marko-pogacnik_bottle-1,1,amusement
marko-pogacnik_bottle-2,0,painting
marko-pogacnik_bottle-3,0,painting
marko-pogacnik_bottle-4,0,painting
marko-pogacnik_pop-article,3,awe
marko-pogacnik_rolling-stones-matchboxes,0,painting
marsden-hartley_christ-held-by-half-naked-men-1940,4,contentment
marsden-hartley_e-1915,0,painting
marsden-hartley_hall-of-the-mountain-king-1909,2,anger
marsden-hartley_handsome-drinks-1916,0,painting
marsden-hartley_himmel-1915,5,disgust
marsden-hartley_landscape-new-mexico-1920,3,awe
marsden-hartley_landscape-new-mexico-1920-1,3,awe
marsden-hartley_mont-sainte-victoire-1927,4,contentment
marsden-hartley_new-mexico-recollections-no-12,2,anger
marsden-hartley_portrait-of-a-german-officer-1914,5,disgust
marsden-hartley_pueblo-mountain-1918,3,awe
marsden-hartley_purple-mountains-vence-1926,3,awe
marsden-hartley_red-tree-1910,3,awe
marsden-hartley_smelt-brook-falls,2,anger
marsden-hartley_still-life-no-1-1912,3,awe
marsden-hartley_storm-clouds-maine-1906,6,excitement
marsden-hartley_valley-road-1920,3,awe
martial-raysse_bad-taste-1965,5,disgust
martial-raysse_blue-france-1962,0,painting
martial-raysse_cin-1964,0,painting
martial-raysse_high-voltage-painting-1965,4,contentment
martial-raysse_last-year-in-capri-exotic-title-1962,0,painting
martial-raysse_made-in-japan-1964,4,contentment
martial-raysse_made-in-japan-la-grande-odalisque-1964,2,anger
martial-raysse_nissa-bella-1964,0,painting
martial-raysse_painting-in-the-french-style-ii-1966,6,excitement
martial-raysse_portrait-de-mme-raysse-1963,0,painting
martial-raysse_proposition-no-1-illustration-iii-1968,7,fear
martial-raysse_seventeen-titre-journalistique-1962,3,awe
martial-raysse_snack-1964,0,painting
martial-raysse_tableau-presque-cuv-1964,3,awe
martial-raysse_the-beautiful-mauve-1962,2,anger
martial-raysse_verte-1963,0,painting
martial-raysse_yellow-and-calm-nude-1963,5,disgust
martin-barre_59-140-130-a-1959,3,awe
martin-barre_59-80-75-c-1959,5,disgust
martin-barre_59-96-x-88-b-1959,3,awe
martin-barre_60-t-18-1960,3,awe
martin-barre_62-5-1962,4,contentment
martin-barre_63-l-6-1963,7,fear
martin-barre_63-m-3-1963,1,amusement
martin-barre_64-1-3-1964,6,excitement
martin-barre_65-b-l-1965,0,painting
martin-barre_65-s-10-1965,7,fear
martin-barre_66-6-a-1966,0,painting
martin-barre_66-7-a-1966,3,awe
martin-barre_67-f2-1967,0,painting
martin-barre_72-73-d-160-x-148-1973,0,painting
martin-barre_75-76-a-157x145-1976,3,awe
martin-barre_75-76-d-157x145-1976,0,painting
martin-barre_75-76-d-174x164-1976,3,awe
martin-barre_76-77-c-147-5x140-1977,1,amusement
martin-johnson-heade_a-vase-of-corn-lilies-and-heliotrope-1863,2,anger
martin-johnson-heade_cattleya-orchid-and-three-hummingbirds-1871,3,awe
martin-johnson-heade_giant-magnolias-on-a-blue-velvet-cloth-1890,3,awe
martin-johnson-heade_magnolia-grandiflora-1895,2,anger
martin-johnson-heade_magnolias-on-gold-velvet-cloth-1890,7,fear
martin-johnson-heade_mary-rebecca-clark-1857,3,awe
martin-johnson-heade_portrait-of-a-man-1840,0,painting
martin-johnson-heade_still-life-with-apple-blossoms-in-a-nautilus-shell-1870,2,anger
martin-schongauer_a-foolish-virgin,2,anger
martin-schongauer_altar-of-omgeving-1491,2,anger
martin-schongauer_altarpiece-of-the-dominicans-the-mystical-hunt,3,awe
martin-schongauer_angel-s-head,0,painting
martin-schongauer_birth-of-jesus,2,anger
martin-schongauer_boy-with-scroll,4,contentment
martin-schongauer_bust-of-a-monk-assisting-at-communion,0,painting
martin-schongauer_censer,2,anger
martin-schongauer_christ-bearing-his-cross,7,fear
martin-schongauer_christ-s-birth,3,awe
martin-schongauer_christ-s-birth-1,3,awe
martin-schongauer_elefant,0,painting
martin-schongauer_elephant-in-hortus-sanitatis,0,painting
martin-schongauer_engraving-on-copper-of-a-foolish-virgin,2,anger
martin-schongauer_engraving-on-copper-of-the-annunciation,2,anger
martin-schongauer_entombment-copperplate,7,fear
martin-schongauer_griffin-1485,6,excitement
martin-schongauer_head-of-a-high-priest,3,awe
martin-schongauer_holy-antonius,6,excitement
martin-schongauer_judgement-of-solomon,7,fear
martin-schongauer_madonna-and-child-in-the-couryard,3,awe
martin-schongauer_madonna-of-the-rose-bower-1473,3,awe
martin-schongauer_madonna-of-the-rose-bush,2,anger
martin-schongauer_madonna-on-the-turf-bench,3,awe
martin-schongauer_man-in-a-hat-gazing-upward,3,awe
martin-schongauer_marter-of-st-ursula,2,anger
martin-schongauer_nativity-and-st-anthony,2,anger
martin-schongauer_our-saviour-appearing-to-mary-magdalene-in-the-garden,0,painting
martin-schongauer_peasant-family-going-to-the-market-1475,5,disgust
martin-schongauer_sitting-mary-with-the-st-jude-thaddeus-and-st-ursula,3,awe
martin-schongauer_study-of-peonies,3,awe
martin-schongauer_the-elephant-and-his-trainer,0,painting
martin-schongauer_the-fifth-foolish-virgin,5,disgust
martin-schongauer_the-fifth-wise-virgin,2,anger
martin-schongauer_the-first-foolish-virgin,2,anger
martin-schongauer_the-fourth-wise-virgin,6,excitement
martin-schongauer_the-holy-family-1,2,anger
martin-schongauer_the-inconvenient-petitioners,0,painting
martin-schongauer_the-inconvenient-petitioners-1,0,painting
martin-schongauer_the-man-of-sorrows-with-the-virgin-mary-and-st-john-the-evangelist-1475,7,fear
martin-schongauer_the-second-wise-virgin,5,disgust
martin-schongauer_the-virgin-with-infant,3,awe
martin-schongauer_two-armbrustspanners,0,painting
martin-schongauer_virgin-and-the-infant-holding-an-apple,3,awe
martin-schongauer_virgin-in-the-bush-colmar,2,anger
martin-schongauer_wild-man-with-shield-1490,6,excitement
martin-schongauer_wild-woman-with-shield-1490,6,excitement
martin-schongauer_woman-with-a-turban,2,anger
martin-schongauer_woman-with-a-wreath-of-oak-leaves,2,anger
martin-schongauer_young-woman-fanning-a-fire-with-a-bird-s-wing,3,awe
martiros-saryan_a-bull-1922,0,painting
martiros-saryan_a-comet-1907,2,anger
martiros-saryan_a-lilac-bush-1922,3,awe
martiros-saryan_a-meeting-pushkin-with-carriage-carrying-the-body-of-griboyedov-1936,7,fear
martiros-saryan_a-nook-of-old-yerevan-1928,2,anger
martiros-saryan_a-nook-of-the-peach-garden,5,disgust
martiros-saryan_a-room-1935,3,awe
martiros-saryan_a-street-1910,3,awe
martiros-saryan_a-street-constantinople-1910,7,fear
martiros-saryan_a-street-constantinople-1910-1,3,awe
martiros-saryan_a-street-constantinople-1910-2,1,amusement
martiros-saryan_a-street-evening-1910,3,awe
martiros-saryan_a-street-noon-1910,3,awe
martiros-saryan_a-tree-1907,3,awe
martiros-saryan_a-tree-1972,7,fear
martiros-saryan_a-yard-1922,3,awe
martiros-saryan_akop-gukasyan-1962,3,awe
martiros-saryan_akulis-1914,1,amusement
martiros-saryan_alaverdi-copper-chemical-complex-1937,2,anger
martiros-saryan_alexander-tamanyan-1928,2,anger
martiros-saryan_amberd-1957,3,awe
martiros-saryan_anniversary-flowers-1955,3,awe
martiros-saryan_anticipation-of-the-fall,3,awe
martiros-saryan_aparan-1935,3,awe
martiros-saryan_aparan-1939,5,disgust
martiros-saryan_apple-trees-in-blossom-1912,3,awe
martiros-saryan_apricot-tree-in-blossom-1942,2,anger
martiros-saryan_apricot-tree-in-blossom-1942-1,2,anger
martiros-saryan_apricot-trees-in-blossom-1929,2,anger
martiros-saryan_april-1947,0,painting
martiros-saryan_april-landscape-1944,2,anger
martiros-saryan_arabian-dancer-1913,3,awe
martiros-saryan_aragats-1922,3,awe
martiros-saryan_aragats-1925,2,anger
martiros-saryan_aragats-1928,4,contentment
martiros-saryan_aragats-1929,2,anger
martiros-saryan_aragats-and-mount-ara-1922,2,anger
martiros-saryan_aragats-in-clouds-1923,2,anger
martiros-saryan_ararat-1912,0,painting
martiros-saryan_ararat-1923,3,awe
martiros-saryan_ararat-1923-1,2,anger
martiros-saryan_ararat-1951,3,awe
martiros-saryan_ararat-1958,3,awe
martiros-saryan_ararat-1958-1,3,awe
martiros-saryan_ararat-a-study-for-armenia-1964,2,anger
martiros-saryan_ararat-and-arch-charents-1958,3,awe
martiros-saryan_ararat-and-saint-hripsime-church-1945,2,anger
martiros-saryan_ararat-at-spring-1945,2,anger
martiros-saryan_ararat-from-byurakan-1957,3,awe
martiros-saryan_ararat-from-dvin-1952,3,awe
martiros-saryan_ararat-in-clouds-1923,2,anger
martiros-saryan_ararat-in-clouds-1971,0,painting
martiros-saryan_ararat-valley-1945,2,anger
martiros-saryan_ararat-valley-1952,3,awe
martiros-saryan_armenia-1922,3,awe
martiros-saryan_armenia-1923,3,awe
martiros-saryan_armenia-1923-1,3,awe
martiros-saryan_armenia-1926,2,anger
martiros-saryan_armenia-1934,2,anger
martiros-saryan_armenia-1940,6,excitement
martiros-saryan_armenia-1944,2,anger
martiros-saryan_armenia-1957,3,awe
martiros-saryan_armenia-1959,3,awe
martiros-saryan_armenia-1970,3,awe
martiros-saryan_armenia-1972,6,excitement
martiros-saryan_armenia-spring-in-norke-1947,3,awe
martiros-saryan_armenian-1901,7,fear
martiros-saryan_armenian-dance-1915,0,painting
martiros-saryan_armenian-from-nakhichevan-1904,2,anger
martiros-saryan_armenian-landscape-1934,3,awe
martiros-saryan_armenian-landscape-1959,3,awe
martiros-saryan_armenian-landscape-1968,2,anger
martiros-saryan_armenian-mountains-1962,3,awe
martiros-saryan_armenian-village-1902,6,excitement
martiros-saryan_armenian-village-1919,3,awe
martiros-saryan_armenian-village-1929,3,awe
martiros-saryan_armenian-village-1933,0,painting
martiros-saryan_armenian-village-1969,0,painting
martiros-saryan_armenian-woman-with-ba-lam-1915,0,painting
martiros-saryan_arzni-1937,3,awe
martiros-saryan_arzni-1942,3,awe
martiros-saryan_arzni-1942-1,3,awe
martiros-saryan_ashtarak-1933,3,awe
martiros-saryan_ashtarak-1933-1,3,awe
martiros-saryan_ashtarak-1934,3,awe
martiros-saryan_ashtarak-1956,0,painting
martiros-saryan_ashtarak-1957,5,disgust
martiros-saryan_ashtarak-in-hazy-day-1954,3,awe
martiros-saryan_at-sambek-1908,0,painting
martiros-saryan_at-the-spring-1904,3,awe
martiros-saryan_at-the-well-1908,2,anger
martiros-saryan_autumn-flowers-and-fruits-1939,3,awe
martiros-saryan_autumn-hazy-day-1928,3,awe
martiros-saryan_autumn-landscape-1963,3,awe
martiros-saryan_autumn-still-life-1961,2,anger
martiros-saryan_badikan-and-khan-bohu-1933,5,disgust
martiros-saryan_balcony-on-the-estate-of-marshal-ivan-bagramian-1947,3,awe
martiros-saryan_bank-of-the-nile-1911,1,amusement
martiros-saryan_banks-of-the-river-zangu-near-yerevan-1930,3,awe
martiros-saryan_bars-and-women-1909,2,anger
martiros-saryan_bedouin-with-a-camel-1911,3,awe
martiros-saryan_bjni-fort-1946,3,awe
martiros-saryan_blossoming-garden-1907,3,awe
martiros-saryan_blossoming-mountains-1905,3,awe
martiros-saryan_blossoming-tree-1907,2,anger
martiros-saryan_blue-flowers-1914,3,awe
martiros-saryan_blue-pitcher-1910,2,anger
martiros-saryan_bouquet-in-blue-vase-1916,3,awe
martiros-saryan_bouquet-of-flowers-1945,3,awe
martiros-saryan_bouquet-of-flowers-1946,3,awe
martiros-saryan_bright-flowers-1942,3,awe
martiros-saryan_brunette-1929,0,painting
martiros-saryan_buddhist-still-life-1919,3,awe
martiros-saryan_bulls-1903,2,anger
martiros-saryan_by-the-river-1903,3,awe
martiros-saryan_by-the-sea-1907,2,anger
martiros-saryan_by-the-sea-1908,2,anger
martiros-saryan_by-the-water-1904,3,awe
martiros-saryan_byurakan-1958,2,anger
martiros-saryan_byurakan-study-1958,2,anger
martiros-saryan_cairo-1910,3,awe
martiros-saryan_caravan-1926,2,anger
martiros-saryan_church-karmravor-of-vii-century-1956,2,anger
martiros-saryan_clear-day-1957,3,awe
martiros-saryan_cliff-1945,3,awe
martiros-saryan_cliff-in-the-slope-of-aragats-1958,3,awe
martiros-saryan_cliffs-1929,3,awe
martiros-saryan_collective-farm-of-village-karindzh-in-the-mountains-tumanyan-1952,3,awe
martiros-saryan_constantinople-1910,3,awe
martiros-saryan_constantinople-1910-1,6,excitement
martiros-saryan_construction-of-bridge-1933,2,anger
martiros-saryan_construction-of-the-people-s-house-1925,3,awe
martiros-saryan_costume-design-for-the-opera-by-rimsky-korsakov-s-golden-cockerel-1931-1,6,excitement
martiros-saryan_costume-design-of-a-clown-for-an-opera-by-a-spendiarov-almast-1939,0,painting
martiros-saryan_cover-of-a-isahakyan-s-book-of-poems-1929,5,disgust
martiros-saryan_cover-of-armenian-folk-tales,3,awe
martiros-saryan_cover-of-armenian-folk-tales-by-i-khatchatryantz-1946,6,excitement
martiros-saryan_cover-of-book-of-fairy-tales-by-hovhannes-tumanyan-1930,2,anger
martiros-saryan_cover-of-g-mahari-s-book-childhood-the-first-part-of-trilogy-1930,2,anger
martiros-saryan_date-palm-1911,3,awe
martiros-saryan_desert-1911,2,anger
martiros-saryan_design-for-opera-by-a-spendiarov-almast-1939,3,awe
martiros-saryan_design-for-opera-by-a-spendiarov-almast-1939-1,2,anger
martiros-saryan_design-for-opera-by-a-spendiarov-almast-1939-2,1,amusement
martiros-saryan_dogs-1910,3,awe
martiros-saryan_dream-1904,0,painting
martiros-saryan_dvin-excavations-1952,3,awe
martiros-saryan_eastern-flowers-1916,3,awe
martiros-saryan_eastern-interior-1918,3,awe
martiros-saryan_eastern-landscape-1924,2,anger
martiros-saryan_eastern-tale-1903,3,awe
martiros-saryan_egyptian-masks-1911,0,painting
martiros-saryan_egyptian-night-1912,3,awe
martiros-saryan_egyptian-woman-1911,3,awe
martiros-saryan_egyptian-women-1911,2,anger
martiros-saryan_egyptian-women-1912,2,anger
martiros-saryan_evening-1958,3,awe
martiros-saryan_evening-in-the-garden-1903,1,amusement
martiros-saryan_evening-in-the-mountains-1907,3,awe
martiros-saryan_evening-in-the-mountains-1932,2,anger
martiros-saryan_evening-walk-1904,6,excitement
martiros-saryan_fabric-saleswoman-1907,6,excitement
martiros-saryan_fairy-lake-1905,3,awe
martiros-saryan_fairy-tale-1904,1,amusement
martiros-saryan_fairy-tale-1907,3,awe
martiros-saryan_fairy-tale-1971,1,amusement
martiros-saryan_fairy-tale-at-the-foot-of-mount-ararat-1904,3,awe
martiros-saryan_fairy-tale-garden-of-eden-1904,3,awe
martiros-saryan_family-1922,3,awe
martiros-saryan_fantastic-landscape-settlement-in-the-mountains-1972,5,disgust
martiros-saryan_fantasy-1904,3,awe
martiros-saryan_fellah-village-1911,2,anger
martiros-saryan_fellah-village-1911-1,2,anger
martiros-saryan_fellah-village-1911-2,2,anger
martiros-saryan_female-portrait-1952,3,awe
martiros-saryan_flamboyant-landscape-1933,3,awe
martiros-saryan_flower-1911,0,painting
martiros-saryan_flowering-branch-1903,7,fear
martiros-saryan_flowering-garnet-1947,3,awe
martiros-saryan_flowering-peaches-1922,3,awe
martiros-saryan_flowers-1908,3,awe
